origin_cbg,destination_cbg,trips
370190203161,371570410022,30
516800011001,371570413004,67
371570410011,371570416023,142
371570406023,371570403001,657
370010207011,371570415021,102
371570411002,371570404001,180
371570402002,371570403002,1885
371570412002,371570404002,75
371570414003,371570403001,246
510890103002,371570410023,40
370810160032,371570416023,12
370810126043,371570415021,90
371570405022,371570406023,1663
370810166001,371570410023,329
370339303001,371570412003,2096
371570405022,371570410012,622
510890113003,371570410012,59
371570403003,371570415011,1193
516900004001,371570406011,444
510890106023,371570403002,117
370810155003,371570412004,179
371570410011,371570408001,30636
371570410021,371570410012,10745
371570410021,371570403001,503
371570401021,371570403002,54
510890106021,371570403003,3998
370810102002,371570412003,100
371570412004,371570401013,346
370810158003,371570415021,70
370810160072,371570412004,826
371570416011,371570410022,602
371570406013,371570415021,2507
370810108002,371570408001,56
370810159011,371570408001,227
515900012002,371570412003,1958
371570409002,371570406022,311
510670201021,371570403002,121
510310201012,371570413004,157
370810128042,371570410012,174
370810165031,371570415022,58
370810167021,371570415021,95
370670021001,371570406021,34
370339305003,371570415011,234
370670005001,371570410023,40
370810127061,371570414002,78
515900012002,371570403002,280
370810151001,371570413004,268
510890106012,371570403003,3431
371570414001,371570405023,239
371570411004,371570408001,75
371570410011,371570410011,779
370339305001,371570415022,58
450510502001,371570415022,49
371570406011,371570410014,161
371570402001,371570404003,457
371570416011,371570408001,900
370810154022,371570416023,50
371570411003,371570412003,9338
370810156022,371570416023,92
511430114002,371570413004,276
371570409001,371570410012,2281
370810108003,371570412003,494
420410118034,371570410012,57
370810160033,371570415011,41
371570411003,371570411006,564
370339303003,371570412004,62
371570404003,371570405023,3091
510890105002,371570405023,137
370810155003,371570412003,292
450510517002,371570410012,59
511410303022,371570406023,25
370810103002,371570413002,29
370810140002,371570405021,28
370339304002,371570413004,67
450510403002,371570412003,99
511410303013,371570408001,385
370810126071,371570412003,179
510890103001,371570414001,153
370810172003,371570413004,95
370010216001,371570412003,334
370010215001,371570415021,13
371570406013,371570412003,1532
510890106022,371570403003,1624
370810159021,371570415021,161
371570404001,371570403003,28478
371570412003,371570412001,1595
371570406021,371570415023,495
450510405002,371570415011,21
370810162012,371570403003,223
371570402001,371570416012,140
370810156012,371570410012,86
120990009051,371570416023,38
371690705031,371570409003,213
371570401012,371570415023,2428
371570401011,371570414002,81
371570405011,371570407001,22
510890105002,371570410012,232
371570409003,371570409002,3464
371570407002,371570415022,30
371570415011,371570410023,40
370339305003,371570416012,98
370810165033,371570413004,601
510890105003,371570403001,1852
371570404001,371570404002,1115
371570406013,371570409001,986
371570410011,371570412003,926
370810125091,371570410012,114
370970610011,371570413004,40
370810160081,371570408001,235
371570410021,371570405021,335
371570405021,371570404003,1077
371570405022,371570401013,23
370670033153,371570410012,57
370670033072,371570406023,163
120090686042,371570405023,39
371570407001,371570414001,39
371570412003,371570401012,459
370810119043,371570413004,27
370810162012,371570406023,454
371719311021,371570408001,17
371570410012,371570415022,86
370010215001,371570413004,100
370010218011,371570409003,93
370010217031,371570415011,40
371570416022,371570415022,1468
371570410012,371570406021,118
370810164061,371570413004,286
511430110022,371570403003,494
371570404001,371570405021,223
370810156022,371570410022,99
371510313053,371570413004,159
510890105001,371570409003,205
371570411001,371570403003,7537
371570405012,371570406023,526
515900002003,371570403001,66
371570405021,371570413004,40
371570406011,371570403003,2967
370810158004,371570406023,1270
371570415023,371570403001,1215
515900014002,371570403001,31
370670031063,371570404003,22
371570411001,371570412003,9580
370339303003,371570402002,24
371570411004,371570404003,85
515900001001,371570415021,47
371690706002,371570407001,53
370570604001,371570413004,403
370810162041,371570410012,176
370810128041,371570403003,317
510890102003,371570410012,88
371570414003,371570401013,28
371570415011,371570406023,71
471550809041,371570412003,99
371570405022,371570406022,6
371570414002,371570416012,215
371570404001,371570404003,1957
370810107011,371570413004,67
511430110011,371570413004,167
510890107003,371570403003,426
371570413001,371570412001,1605
515900011001,371570414002,69
510890110003,371570414001,322
510190305041,371570410021,72
371570404003,371570412004,1582
370810128041,371570412001,68
371590509033,371570409003,174
510890106012,371570408001,56
370670006001,371570406023,158
515900013011,371570413004,357
371570409002,371570415023,141
511430105001,371570414001,39
370570613001,371570410021,71
516900003001,371570403001,278
450510403002,371570410012,59
370810157061,371570414001,90
370810160082,371570416022,77
370810154013,371570415023,115
371690707021,371570409003,510
370810103002,371570415022,280
371570416023,371570415021,5686
370850714011,371570406011,158
370670031052,371570410012,59
371570405012,371570414001,393
371570406022,371570405023,2565
371570410021,371570409002,1754
371570406013,371570415022,83
370190203161,371570408001,411
370810127072,371570403003,111
370810128031,371570403003,17
510890101004,371570410012,191
371570402001,371570403003,16585
371570411005,371570411003,480
371690702002,371570408001,1025
370190203161,371570412003,18
370810157041,371570416023,12
371570414001,371570412002,174
371570409001,371570408001,20067
371570416012,371570403003,11240
370810159022,371570410012,898
370810162011,371570406021,16
510890102004,371570409001,91
371570409001,371570415021,525
370670033093,371570410021,218
371570415021,371570411002,272
370010215003,371570403001,57
371570405013,371570409002,54
370810154011,371570414002,109
370810126041,371570410021,357
510890106023,371570410012,509
371570404002,371570404004,4506
371570411001,371570411005,82
370670028061,371570409002,219
371570408001,371570415021,427
371570413004,371570414001,16281
371259508011,371570413004,153
371570413001,371570412004,2161
371570406011,371570409001,830
371570406013,371570405021,2128
370810160112,371570413004,68
371690702001,371570409003,60
371570414001,371570412004,7250
371570403002,371570410021,361
370810160072,371570415011,38
371570411005,371570410023,131
420110119051,371570406023,163
511430112002,371570403003,80
511610306012,371570406023,41
370810162011,371570413004,225
371010407002,371570414001,2
370810126201,371570413004,225
371570401011,371570412001,58
371570401021,371570416012,123
320030067001,371570409003,213
371570401011,371570413004,691
510890106023,371570403003,4668
371570410014,371570402002,101
370810151003,371570413004,115
370810156023,371570415011,385
371570407001,371570403001,514
371570404001,371570412001,379
370810156012,371570412004,121
370810160091,371570406023,313
371570405011,371570416012,422
516900003002,371570415023,67
370810160031,371570408001,17
371570415022,371570401023,171
370819801001,371570405023,20
371570415021,371570403001,1670
370810144061,371570408001,17
371570414002,371570403001,1059
370810154022,371570416012,35
371690701022,371570408001,9186
371570406013,371570404001,128
370670031071,371570410021,71
371570411006,371570411003,1141
371570410015,371570414001,51
510670206001,371570414002,54
371570403002,371570410012,815
371570404004,371570404001,75
371570414001,371570406022,50
120860090293,371570403003,377
450510402001,371570408001,126
370850708023,371570403003,66
515900005002,371570403001,31
510890105002,371570410021,107
370339303001,371570416012,34
370810126182,371570413004,405
371570407003,371570409002,2045
371570405022,371570402003,56
370810156022,371570412004,159
371570410011,371570404004,33
370810127052,371570415011,21
371570404003,371570415011,1178
511430113011,371570413004,727
120950170012,371570410021,289
371570407003,371570406023,3756
371570414002,371570413002,110
370810127072,371570415021,588
370810126121,371570412003,18
370810157041,371570403003,365
370670028072,371570408001,40
450510517001,371570414001,442
370810151003,371570414001,126
371570415011,371570409003,92
371570406023,371570404001,37
370810158004,371570414003,1193
371719310021,371570408001,26
371570414003,371570412004,2453
370670037033,371570408001,75
371570405013,371570406022,3
371510314011,371570410023,40
370810159021,371570410012,25
371939607003,371570412001,104
370810106023,371570410012,57
371570404002,371570415022,75
370810154024,371570415011,322
371570405013,371570404003,945
371790203121,371570413004,95
370810101001,371570415023,64
370810159012,371570412003,328
480850316232,371570407001,105
371570405022,371570415023,136
371570404003,371570402003,297
370810157041,371570410022,45
370810127032,371570415011,41
450510517002,371570414001,55
371570409001,371570415011,30
370810127072,371570415011,199
370670031072,371570405021,113
371570406012,371570412003,2766
371570406012,371570410023,1666
371570411006,371570410021,107
370810154012,371570415022,15
371570410012,371570408001,13318
371690702002,371570403003,94
371570414001,371570416012,1142
371690701011,371570405023,135
371570401012,371570411001,697
371570406012,371570414001,986
370350115032,371570403003,361
371570411001,371570410022,45
371570405012,371570411003,222
370810156023,371570412003,2618
371570412001,371570412001,9042
371570414003,371570413004,897
370319711031,371570408001,17
370810154022,371570410023,242
371570414003,371570415022,737
371570403002,371570404001,56
370810160082,371570409003,480
370570618031,371570408001,396
371570406023,371570404004,48
371830536131,371570403003,241
371570412001,371570404003,104
371570406012,371570416011,12
510190305041,371570410023,40
371570410022,371570416022,375
510890105003,371570404002,581
371510314022,371570415021,32
370810163061,371570409001,91
370810159014,371570410021,143
370810108003,371570408001,136
371570405013,371570404002,432
370810157073,371570408001,62
371570416023,371570408001,2773
371570404003,371570405022,223
517700028003,371570403001,50
370810144071,371570403003,12
510890112003,371570403001,632
370810159011,371570416023,17
371570407001,371570406021,76
370670033141,371570412003,178
370810102001,371570414001,91
370810157061,371570415022,23
370339304002,371570412003,19
371570405011,371570409002,72
371570412001,371570410023,60
370810103001,371570410023,40
371570406011,371570415022,23
371570403003,371570404001,75
371690701013,371570403002,131
370810153011,371570414002,112
370810125083,371570410021,71
371190013001,371570406023,159
370319708042,371570415022,15
370810101001,371570409003,174
516900005001,371570410012,480
370810102001,371570412003,235
370810104031,371570410023,60
371190059312,371570413004,67
370339302001,371570413004,153
371570404003,371570410021,71
371510312003,371570412003,178
515900002001,371570403003,15
120950170012,371570414002,208
370810112011,371570414002,107
371570410013,371570409003,243
371570415021,371570403003,5687
371570412002,371570412001,5758
371350117001,371570415022,16
371570405021,371570413001,295
371570410013,371570415022,16
370810162011,371570401013,13
450510402001,371570405023,11
371570406023,371570410012,3414
511410303022,371570410023,40
371570406011,371570406021,93
370810116022,371570414001,141
370810125101,371570410023,151
370810162011,371570408001,1056
370570603041,371570403001,133
370570613001,371570408001,129
511430108042,371570403003,94
371570416023,371570414001,2523
510890109001,371570406023,25
370810128051,371570412004,38
131171305091,371570413004,157
370810160112,371570416021,67
510890101004,371570410023,40
515900005002,371570403003,308
371570404001,371570415023,747
515900008003,371570414001,118
370319709031,371570414001,33
371570410023,371570416023,139
370570606021,371570410012,226
371570409001,371570406012,306
371570404001,371570414001,786
511410301021,371570416012,35
370810165053,371570416023,12
371570415021,371570408001,537
371570408001,371570403001,1631
371570402001,371570404001,150
371570411002,371570412001,4226
371570412004,371570413002,110
371570416012,371570411003,805
371570405011,371570404004,589
371570402003,371570401012,1147
371570410015,371570412003,118
370810156011,371570406023,600
370810113002,371570401013,24
370010207011,371570415022,15
516900003002,371570410012,248
370810151001,371570416021,97
371570406021,371570412001,373
421330238212,371570413004,40
370810160082,371570415023,64
371570405013,371570405021,1258
510890110003,371570410021,71
370810159022,371570415011,21
370810126191,371570406023,111
371570403002,371570415021,3466
371570411001,371570413004,162
370339305003,371570415021,1595
371690701021,371570409002,24
370670022002,371570406023,283
370339306002,371570415022,45
370810126071,371570415011,21
370010218011,371570403002,570
371570404004,371570414001,429
371570410013,371570410023,570
371570411006,371570412003,2363
371570404003,371570401013,202
371570415011,371570411003,48
371570404001,371570415022,152
370670028061,371570406023,70
371570411001,371570415011,1383
370339303003,371570415021,118
370810168002,371570410023,40
371570406013,371570409003,586
370810172001,371570413004,94
371570405022,371570405012,708
370810125091,371570412001,41
370810128032,371570412003,524
371570402003,371570411005,100
370010216001,371570414001,537
370810125082,371570410023,40
371570401022,371570415022,700
370810156021,371570415011,251
370810159021,371570412003,178
370670032022,371570415021,30
371570402002,371570415023,277
371570415021,371570416021,601
371570416011,371570415023,6668
371570413004,371570411001,280
370010211013,371570412003,179
371570411003,371570409002,82
510670209022,371570410012,88
370810157074,371570408001,26
370210019002,371570412003,99
510890103002,371570408001,40
371570406012,371570406011,158
370810154023,371570415021,234
371570410013,371570403003,6
371570410011,371570410012,5871
371570409001,371570415022,23
510890104001,371570410021,71
370010218011,371570412003,38
371690707021,371570412001,220
371830542222,371570415011,42
371570401013,371570413004,1020
371679312021,371570413004,40
510890107002,371570410023,319
371570415021,371570401022,84
370810157061,371570413004,67
371510313071,371570413004,157
370339303001,371570405023,19
371570404002,371570406022,23
371570410023,371570406011,602
370810126043,371570403003,175
370810162041,371570412003,567
370810162011,371570409001,330
370810164051,371570403001,148
371570415023,371570413003,412
371570412004,371570411001,759
371570411005,371570403001,3436
371690703011,371570410012,57
370810127051,371570414002,90
371570407002,371570410023,2033
371570409002,371570408001,20230
370670029041,371570412003,99
370810167012,371570415021,30
371570416011,371570412001,3221
371570414003,371570412003,3878
370810160033,371570412003,196
370810151001,371570413002,913
371570405021,371570412004,534
370810158002,371570403003,485
371570403002,371570414002,81
371570416011,371570416023,81
370010215002,371570414002,348
371570403003,371570410012,1838
371570413004,371570416012,484
511430110023,371570412003,146
370339304001,371570414002,236
450510505002,371570408001,40
510890106022,371570401013,24
131350505652,371570413004,101
371570405021,371570406022,115
370810151003,371570412003,1586
371570415011,371570413004,1261
370810171013,371570415023,101
370810155003,371570415021,271
371690707012,371570409003,214
371570411004,371570416012,215
371570413004,371570412004,3329
370810154011,371570412004,38
371719301022,371570409001,426
371570406012,371570413004,157
370810172001,371570410012,134
371570411005,371570406023,900
371570412001,371570414002,2058
371570409001,371570409003,3559
371570404003,371570406023,386
370810168002,371570406023,41
370670031063,371570408001,17
370670032011,371570411001,430
370810152011,371570414001,113
370350103024,371570408001,153
371570401013,371570412004,3604
370339303003,371570402003,55
370810165022,371570412001,23
370010216002,371570415011,140
370810126043,371570414001,54
371570410022,371570403003,740
371510313071,371570416012,54
370810164062,371570415022,16
370670040142,371570412003,279
371570401022,371570412001,753
370810103002,371570414001,540
371570416012,371570416012,4298
370010207011,371570413003,71
510890105001,371570406023,110
371570411003,371570415021,2584
371570412001,371570405013,59
371510310023,371570415023,155
371570415021,371570411003,530
370810155003,371570411001,43
370010208011,371570413004,181
371570415022,371570403003,1861
371570415022,371570403001,1039
371570416011,371570401013,415
370810108002,371570412004,39
371570405021,371570414002,199
511410303021,371570410012,57
370510024022,371570403003,199
371570410022,371570409001,615
510670207022,371570410023,324
371570407002,371570406012,71
370190205171,371570403001,49
370810154013,371570414001,163
340190112032,371570412003,179
371570415023,371570410022,113
511552102013,371570411005,55
370010219013,371570410023,172
371570413002,371570414002,1644
511410301011,371570406023,43
510890105002,371570404003,27
370810157052,371570415022,34
371570414003,371570414002,275
371690701022,371570410023,493
370810127052,371570415022,65
371570403003,371570402002,2876
510890109001,371570410012,88
370810119053,371570415021,144
371570407004,371570409003,3921
370010217031,371570415022,115
371570413004,371570411002,185
370810127072,371570415023,335
371570411003,371570410023,208
371570413001,371570416012,303
370810125083,371570403001,58
515900001001,371570415023,113
371570406021,371570408001,17202
371570416012,371570404004,43
371570408001,371570410022,134
371570411003,371570412001,938
371690707021,371570412003,91
370010208022,371570413003,71
371570403003,371570411003,1339
370810156011,371570414001,249
371690702002,371570406023,1491
515900008001,371570403002,179
510890106022,371570410012,545
371570412003,371570413001,439
370810157032,371570413001,124
371570415021,371570410023,426
370710310012,371570416023,17
511430110011,371570403003,929
370670031072,371570406023,107
510030113031,371570413004,67
370810128041,371570415023,217
371570406021,371570415011,60
370810165033,371570403003,107
370810162041,371570406011,482
371510313072,371570410023,226
371690706001,371570403003,80
370670036002,371570410021,163
370010203022,371570414001,51
371570416011,371570416021,351
371570405011,371570404003,3240
370810155003,371570415011,60
371570406011,371570415011,107
371570403001,371570405012,649
370670036002,371570407001,568
371690701011,371570414001,63
371570407001,371570410023,2296
371570401012,371570401012,13134
371570407003,371570409001,1149
450510517001,371570408001,430
371570413004,371570401023,128
120090686042,371570403001,31
370570620012,371570410023,463
371570401013,371570415023,1186
511430111002,371570404004,63
370810155001,371570414001,995
370810157041,371570416022,41
370810157042,371570406023,319
515900002001,371570402002,145
371570402003,371570415022,147
450510517001,371570415022,290
371570404001,371570404001,2910
371570414002,371570404003,103
370810156012,371570403003,190
371570404003,371570412001,409
371510313071,371570415022,34
371570411005,371570411001,171
370810160092,371570416023,38
371570412004,371570415011,1947
370670033083,371570403003,123
515900008001,371570402002,185
420110119051,371570408001,17
510890105001,371570406011,486
371690701012,371570403003,94
371570411003,371570405023,1306
370570607004,371570413004,101
371570409001,371570414002,245
511410303013,371570410012,116
371570415023,371570413001,1310
371570416022,371570414001,4890
371570411006,371570410023,323
371570401013,371570411003,280
371570416012,371570404002,246
370810156012,371570415021,131
370670032023,371570412003,226
510890108002,371570410021,315
370810107011,371570410021,71
120950170012,371570412003,55
371570404003,371570413004,583
370810106012,371570413004,95
371570405023,371570402003,56
370810152014,371570413004,96
371570406011,371570412003,413
370810159021,371570406023,268
510890102003,371570403001,58
371570410023,371570408001,7809
371570405011,371570408001,328
371570412002,371570405023,162
371570401013,371570414001,5306
371570407003,371570403003,351
370339305002,371570415011,40
370810156023,371570409003,175
370670036002,371570414002,1022
370810160112,371570415022,283
370810165021,371570403003,177
370810126192,371570410022,30
371570406011,371570405013,177
510670207011,371570410023,478
371570411001,371570411002,284
371570410021,371570412001,167
510890103001,371570415023,128
371570406022,371570412004,193
371570416012,371570408001,2512
371570406023,371570407001,32
360450602031,371570410012,59
371570416023,371570416021,237
370810116013,371570415022,67
371570414002,371570411003,97
371570411006,371570408001,769
370810128042,371570403001,155
370810162051,371570410021,107
371570411005,371570410012,222
371570406022,371570415022,128
450510402002,371570405023,29
371570406021,371570411003,571
371570407002,371570412004,1301
371570405021,371570402002,539
370010218013,371570414002,136
370810154011,371570413002,43
370810158004,371570410023,742
371570411003,371570403001,2617
371690705051,371570408001,97
370670031033,371570408001,65
371570401021,371570412004,1058
370810165033,371570414002,295
371570401011,371570403001,2412
371570405011,371570411001,43
371510304001,371570413004,40
371570416012,371570405023,1855
370810154011,371570415022,15
371570411001,371570413003,72
370810103002,371570403003,1383
510890102004,371570406023,303
371690701021,371570408001,4892
371570407002,371570403003,1332
371690707021,371570410023,40
371570410012,371570412003,764
370810172003,371570410023,188
371570411002,371570402003,83
371570403001,371570416012,657
370810125082,371570408001,17
371570416021,371570401013,88
370339305001,371570414001,542
370810155001,371570408001,101
370810119041,371570403003,35
370339306001,371570414002,136
371570415021,371570405023,256
371570403001,371570411001,786
370810157041,371570416012,184
370810155001,371570403002,213
370670027021,371570409003,93
371570409003,371570415011,9
370670028072,371570406023,158
370810140001,371570414002,113
510890101002,371570415023,4
371570401021,371570408001,116
371970505032,371570409003,30
371570407003,371570416012,53
371570416023,371570405023,15
371570403001,371570411005,84
191250303002,371570403003,730
371570406021,371570406023,15606
370810161011,371570412001,58
371570412003,371570406023,433
370810125083,371570406023,527
370810158001,371570415023,160
371570414001,371570413003,71
371570411002,371570412004,5711
371239602021,371570414002,182
371570416011,371570401012,207
481130100032,371570416021,67
371570413003,371570403003,686
371570406023,371570409003,4321
370670028081,371570410023,40
510890106011,371570403003,12
371570405011,371570405021,769
450510517001,371570415021,404
371570411004,371570411001,169
510890107004,371570406023,337
510890106022,371570408001,26
371570412001,371570415011,3546
371570401013,371570401013,708
370010217033,371570413004,40
370810158002,371570403001,35
371570410015,371570410012,3083
371570410021,371570406022,59
370810159014,371570410023,862
370810126041,371570414001,26
510890102002,371570406023,313
371570406013,371570411001,192
371570415011,371570401022,271
371570416023,371570405021,367
371570401011,371570415011,257
510890106022,371570410021,107
371570401022,371570415011,402
371570405023,371570401013,244
371570407002,371570406022,136
371570405013,371570410023,620
371570402003,371570406023,246
371570412004,371570415022,1654
370810151001,371570415023,812
371570410022,371570416021,123
511410303013,371570410021,71
371570411004,371570405013,650
371570411002,371570415011,1321
370810145031,371570410023,40
370670040051,371570410021,71
370810165021,371570415022,110
370810157032,371570412004,153
371570411003,371570416023,95
370810151001,371570415011,91
510890106012,371570406023,1103
370350117022,371570410021,72
370810151003,371570403003,313
510890113003,371570403003,679
371570415022,371570411001,788
371570406023,371570408001,13039
371570410014,371570405023,87
371570406013,371570415011,60
370810151002,371570415022,72
371570405012,371570411001,4
371570404002,371570415011,177
371570401013,371570412003,15122
371570403002,371570405023,8038
371570412004,371570414001,15689
370570602033,371570409001,48
371690701011,371570412003,281
371570416021,371570416023,29
370570601042,371570416023,17
371830536131,371570412003,225
511552103004,371570410023,339
370810110002,371570415011,107
371570404002,371570411005,601
511410303022,371570410021,143
371570408001,371570409002,5678
371690707022,371570406023,161
370339305003,371570413002,1523
370339304001,371570415023,434
371570412003,371570413003,503
370810156011,371570412004,229
370810142001,371570414001,77
371570409003,371570403001,365
370670038052,371570415011,21
370810172003,371570414001,213
371570410015,371570411003,20
371570411004,371570415022,107
371570412001,371570416021,17
370810157041,371570409003,387
450510403002,371570414001,96
371570412002,371570411001,122
370190205171,371570403002,38
515900002002,371570412004,174
320310031112,371570413004,286
370670033102,371570403003,101
371570414002,371570405023,462
370810154011,371570405021,28
516900004001,371570415011,40
371570410022,371570405023,20
370810103002,371570412001,102
371570407001,371570406012,236
370810156011,371570410012,121
371570405013,371570412003,1197
371570405022,371570412004,361
511410301011,371570403003,219
370670029041,371570409001,239
370010215002,371570414001,1135
371570404004,371570411005,30
370819801001,371570409003,244
371690701012,371570410012,473
371570401012,371570402003,676
371570405013,371570415021,129
371270106042,371570412003,19
371570413003,371570414002,6679
371570402002,371570403003,17302
370810104011,371570403003,141
371570411005,371570405021,167
371419202042,371570415011,156
370810144102,371570405023,11
371570413001,371570412002,55
371570416011,371570403002,358
371570405012,371570406022,3
370810119053,371570415022,49
180190505031,371570413004,69
370810162011,371570415011,20
370670022002,371570413004,389
370670031031,371570406023,39
371690701011,371570403001,387
510670204001,371570410012,191
510890101002,371570403001,353
420912086035,371570413004,69
371570405022,371570408001,2237
510890106021,371570415021,99
370670039063,371570409003,114
370670029041,371570409003,115
371570406021,371570405023,2297
371570415023,371570416022,249
371570411002,371570412002,66
370670027011,371570408001,233
371690707022,371570408001,481
371570406011,371570410012,2423
371570416021,371570415011,2268
371570407002,371570403002,807
371570407002,371570410022,30
371830534052,371570414001,6
510890105001,371570405023,10
371570411004,371570411005,55
371570404002,371570403003,20384
371570411002,371570408001,305
371570414003,371570405023,19
371570411003,371570412004,3645
370810158002,371570416022,41
371690701022,371570409002,371
370810162041,371570410021,317
370670031062,371570408001,43
371570412004,371570412003,9034
510890110003,371570403003,563
371570410014,371570406021,82
510890106022,371570404001,588
370810157041,371570408001,128
371570401012,371570412004,2708
511430111001,371570403003,148
371570405021,371570414001,945
370339304001,371570403001,189
370810169004,371570408001,60
510670204002,371570410023,60
370819801001,371570403003,713
370250410012,371570408001,40
370810158003,371570410012,143
371570405021,371570404002,859
510890106021,371570406023,625
371570411006,371570403003,15591
371570403001,371570403001,34386
370810156021,371570415021,109
371570405012,371570403003,23839
371690701013,371570403003,95
517700030003,371570410023,148
371570407002,371570409002,2165
371570410012,371570415021,778
371939610021,371570409003,174
370339304001,371570415011,282
370850705004,371570410012,325
371570404004,371570403003,22663
371570412002,371570412002,193
370339305001,371570413002,43
510890102004,371570405023,36
516900002001,371570406011,235
371570414003,371570411001,43
371570415023,371570414002,4261
371690701021,371570406023,2800
370810128032,371570415021,389
371570412002,371570415022,2004
371570416011,371570410023,543
371570406013,371570410021,456
371570412003,371570404002,153
370670015003,371570408001,17
371570414002,371570416021,631
370339303001,371570401023,86
371570413001,371570415023,2926
370810161011,371570415022,68
370810160072,371570410021,278
371570401022,371570412004,835
371570406023,371570412001,67
371570409001,371570403002,1029
371570410022,371570412001,266
371570407001,371570405023,299
371570404001,371570405023,6584
371570416011,371570416011,1086
510890105003,371570406023,96
371570404003,371570404002,1705
371570415011,371570414003,367
510890104001,371570403001,35
371570409003,371570409003,8599
370810159022,371570415022,15
371570412003,371570411003,70
371570410023,371570412001,235
371570409003,371570410021,221
370190205122,371570406023,21
371570416011,371570403001,777
370339305003,371570413003,589
371570405013,371570405023,5219
370319711031,371570415022,265
371570402002,371570412003,1491
371690707011,371570406023,1889
320030067001,371570406023,36
515900008001,371570415023,269
370810162011,371570415021,102
371570413002,371570412001,329
371570404004,371570403002,4580
370010204002,371570412003,187
371570416011,371570406012,309
370810128041,371570414002,188
371570407001,371570409002,2502
370010207011,371570415023,38
371570414001,371570413002,310
371570403002,371570415011,510
371570415023,371570410021,357
370810116022,371570408001,124
371570413004,371570410012,173
370670031051,371570409001,39
371190055363,371570409001,80
371570402003,371570414001,2221
370810168001,371570410011,593
371690702002,371570409001,452
371570401022,371570412003,7858
510890102004,371570410012,117
371570405013,371570411003,46
370670016013,371570409001,271
370810160091,371570416023,11
371570401023,371570414001,2283
370010212041,371570412003,225
481210215391,371570413004,40
370810160112,371570403003,799
510670208011,371570410012,173
510310204011,371570413004,95
371570415021,371570415011,6415
370810159012,371570410022,106
370010206022,371570415021,42
511430106001,371570403003,21
371570406013,371570405023,1504
370810113002,371570414001,6
371690706001,371570407001,21
370810171013,371570410021,218
120950170012,371570408001,172
370670028091,371570412003,94
370810140001,371570410023,91
371570410021,371570410022,1149
371570403002,371570412003,5964
371570413003,371570403001,446
371570405023,371570409001,255
370810158004,371570410012,729
370810160112,371570415023,866
370810165031,371570403002,39
371570412001,371570413004,1638
370810165031,371570410021,71
370810163051,371570415022,79
370010205011,371570408001,17
371570409001,371570412003,1963
371570414003,371570414003,831
370810158002,371570409001,236
371570410011,371570403001,223
370810156011,371570416022,118
371570406023,371570409001,1700
510890106023,371570410021,140
510890105002,371570402002,185
371510313032,371570415022,15
371690701011,371570416012,36
370810160033,371570409001,237
371570401013,371570404002,78
371570416011,371570413001,506
370810125083,371570407001,409
370810172001,371570408001,267
370670032011,371570408001,17
371570414001,371570414002,2904
510890106021,371570408001,95
371570411005,371570410021,71
510890105002,371570405011,83
370810160113,371570403003,94
370339304001,371570415022,266
371570403002,371570405013,2113
371570409002,371570415011,214
371570409001,371570406021,822
371570401021,371570403001,74
370810158002,371570414001,71
510890105002,371570406023,436
510890103001,371570405013,88
370810156023,371570415022,274
510890106012,371570412003,753
370010209011,371570403001,117
120950170012,371570415021,118
371570405012,371570405012,6804
371570412002,371570414002,869
371570401021,371570413004,794
471790613012,371570415021,42
370810103002,371570410021,107
371690701012,371570407001,1231
370810160032,371570408001,195
371570405012,371570412003,1316
370810162041,371570414001,133
371570416023,371570414002,467
371570406011,371570402002,185
370670040091,371570410023,148
371570403002,371570410023,1407
370810125091,371570408001,426
170313201021,371570413004,285
515900009001,371570412003,593
370010208011,371570410012,59
370810105002,371570415022,31
371570403003,371570409001,1406
370010215001,371570403001,34
371570411005,371570411006,64
370670029013,371570410012,134
371570404001,371570405022,494
510670208011,371570410023,148
370810162011,371570416021,121
370810156023,371570416023,38
511410302022,371570409001,43
371570415011,371570415021,13437
510890101002,371570403003,1162
371570409001,371570406022,1299
370810160091,371570410023,40
371570403001,371570401013,420
370810158004,371570414001,99
370010208011,371570414001,435
371570402002,371570413004,464
370810160083,371570410012,715
260992067001,371570410014,161
371570411003,371570405013,454
370010218021,371570403001,58
371570411002,371570411003,1717
371570401023,371570412001,440
371570406023,371570411001,149
371570407001,371570405021,136
371570405012,371570410022,30
371570411004,371570411006,468
371570413004,371570406022,9
371570415011,371570408001,740
371570406021,371570409001,2212
510890105002,371570406011,158
370810164062,371570415011,41
370810154012,371570415023,307
370339304001,371570415021,1739
371570416023,371570403002,1067
370810156023,371570413004,67
471190102014,371570413004,40
370570603012,371570412003,99
371570410022,371570412004,294
371570410012,371570409002,472
370810162011,371570403003,692
370670036002,371570416012,98
370810110002,371570412001,612
370670032011,371570413004,157
371570411005,371570406021,43
370339306001,371570415021,31
516900001001,371570409003,213
371570401013,371570412001,1643
420410131054,371570410023,40
371570410021,371570415011,209
371570406022,371570404003,318
371690704004,371570410023,253
370810158002,371570415011,38
370810155001,371570405023,327
370810125041,371570414001,26
450510517002,371570412004,100
370810156022,371570403001,31
516900004001,371570416012,54
371830528152,371570413004,95
371570406013,371570413004,158
371570402003,371570404004,15
370810156021,371570408001,40
371570401012,371570416021,80
371570414003,371570416012,34
371570405012,371570412001,27
371690702001,371570406023,1828
370810154024,371570414001,96
371570403002,371570415022,564
371570410012,371570409003,4948
371690706003,371570406023,775
370810154024,371570410023,245
370810126191,371570414001,171
511430109001,371570403001,31
